E_true,E_rec
20,18.27737566973361
20,25.53705121248851
20,19.30890356037535
20,19.633518876042025
20,23.20643778794605
20,24.44993786370122
20,21.177928466817185
20,21.157571753163325
20,18.923269419701633
20,20.69230471790735
20,23.694845134606364
20,20.100398820991423
20,19.211104334599884
20,22.59838186916456
20,21.31925722354366
20,24.625930748937
20,23.954528358719013
20,22.651834956237668
20,19.620930284680252
20,23.20844410371076
20,19.17485079217002
20,22.830337537920975
20,21.442316725668935
20,22.365845792117252
20,16.99370281845529
20,21.633900979255284
20,24.09068211393158
20,22.052888158383944
20,22.093203834786234
20,23.16872584415084
20,20.430758858079713
20,24.384032457403098
20,18.335037758043892
20,21.89718998906862
20,20.767112836750957
20,22.389120923964285
20,22.90190936952764
20,22.76352613638111
20,19.47528535505149
20,20.137845100544382
20,25.04223722402678
20,24.07713885689556
20,24.733392337175086
20,20.81015795941597
20,23.80982093783698
20,22.979271649666444
20,26.525250639869814
20,21.91992715022387
20,19.06410556949357
20,20.564224463387866
20,23.50161090019135
20,21.656772546313398
20,21.17528141305599
20,24.964543490573444
20,26.16922652086166
20,22.74084972438282
20,24.41930634078101
20,19.305837824537715
20,24.447664269114842
20,23.800671449361094
20,19.413875638872042
20,19.702601292583307
20,19.48061954077371
20,20.867816846878814
20,27.574291204389368
20,22.22725353359121
20,22.555905247691392
20,23.947387852922606
20,19.305527587370253
20,22.80578927739585
20,24.898269212050838
20,22.397681382676776
20,23.538509283633267
20,23.713470543017362
20,19.654765060233245
20,27.432930687906218
20,19.186623924932498
20,22.674850562515463
20,24.336933789614932
20,23.484947297975133
20,19.74077383902661
20,22.264239148455317
20,25.907131292547188
20,21.570072774406505
20,20.2832046351027
20,22.397668828923308
20,22.963552200899276
20,22.919668271684195
20,19.908762958978414
20,24.55414327225433
20,27.38078382433326
20,21.83192097700286
20,27.775700771986603
20,23.243471045061984
20,24.364762004267668
20,20.84418636392424
20,24.19043814188232
20,21.184650254162307
20,18.223773538403233
20,19.785457670950336
20,21.357064984361095
20,23.620454634773925
20,22.053838768756258
20,23.532175644919004
20,22.049461011784864
20,20.6670480700331
20,22.846668684600203
20,24.07555009879714
20,23.995693647327315
20,25.54196291898387
20,16.892030379536294
20,22.708888968967326
20,19.446837106529344
20,19.9123073699567
20,24.926948003373827
20,24.983295113092712
20,20.026322908789297
20,20.273944681362483
20,23.73095436206964
20,21.667337865621818
20,21.780200763203553
20,19.34897902103683
20,24.42605285963785
20,22.87407061321371
20,24.16659868505748
20,25.10768829019442
20,19.559584495473594
20,20.01219090293046
20,21.28730449603522
20,21.201697784635538
20,23.060331471339357
20,21.473123473655154
20,21.36457537822399
20,18.67250559820501
20,22.693618661281075
20,22.876976924129934
20,23.572737194865685
20,24.76294376871191
20,20.969994949216932
20,22.491405570748732
20,21.297066576328174
20,20.71244151369863
20,21.94592668739657
20,20.78179726724292
20,20.909381353606804
20,22.43875042086129
20,17.505189740644884
20,23.014928261672093
20,22.301053619979346
20,22.930300627227087
20,23.213839784622596
20,20.51777812043804
20,20.864050471420377
20,23.298155318291187
20,24.015805024140057
20,21.884586949395807
20,22.055123877127293
20,18.336034841373476
20,22.65010249545861
20,17.96119584580748
20,20.893742948301444
20,26.08007266702863
20,21.8058201786123
20,23.059834679034747
20,23.313409993701473
20,23.207586096465395
20,21.302148226196024
20,21.659893470737188
20,22.182758456532973
20,21.778601885322825
20,21.823045898064848
20,20.410523727246158
20,22.663243435309596
20,21.195542911584205
20,21.034040277985603
20,25.766090296686365
20,22.776947540262768
20,21.912583278263742
20,25.268512877138683
20,23.72861814381188
20,21.668511774287246
20,22.404741322928125
20,25.777455539618984
20,21.006610597876826
20,22.506382591683657
20,23.799716614910583
20,20.70257696015332
20,21.627021080626626
20,23.070754766619565
20,24.428514128331237
20,22.24574803710333
20,23.83466644405232
20,23.573128768641418
20,25.77735091666141
20,17.79750930745412
20,23.152273706682347
20,23.478724832590334
20,22.30043810650556
20,19.850118897612628
20,27.788011874639636
20,22.801264856607176
20,21.591627936039156
20,23.581846073530198
20,24.977467382906806
20,22.528896904442202
20,22.37116002327656
20,24.597833738617776
20,22.825316521755948
20,21.905710187588035
20,18.961697719687724
20,21.141998233094885
20,22.630832303587994
20,23.19058807649985
20,26.357893912698653
20,19.465272093618406
20,21.80485528815161
20,22.463651266128732
20,19.017603871165345
20,20.787015672859116
20,21.228508746708854
20,26.60810247178747
20,24.390465491600654
20,19.903747246028328
20,24.352725601322167
20,19.84286096888746
20,21.49094219295771
20,22.006255919229
20,21.64549794299388
20,20.48562923388227
20,24.57002217001863
20,24.98120682024788
20,21.186909594836695
20,21.746000826122696
20,21.453917294648335
20,20.929309904947583
20,20.003778183496575
20,16.68169533550147
20,20.73750725980447
20,24.81263802270233
20,21.257273997171367
20,20.598452448829825
20,24.022897198753487
20,20.929454473181412
20,23.814147986031728
20,24.809177791037694
20,23.223700928292505
20,20.995307070824136
20,23.12113765920624
20,19.907025004970947
20,23.998802098666317
20,20.942040168849545
20,23.445793013131617
20,21.98654872861575
20,22.163231756034538
20,21.852459564987527
20,23.906571320658994
20,22.872100348378382
20,19.667370403177763
20,19.919553257230646
20,23.078124769077075
20,18.912342615539075
20,20.46671657026046
20,22.41471748771251
20,25.2415034255257
20,19.18300822172582
20,18.54352812911427
20,24.15569795778036
20,22.93930650190163
20,21.776314958794153
20,22.003596812939364
20,22.296537513132343
20,22.69388307646045
20,21.661369079258094
20,25.928258778871385
20,26.448154027043806
20,20.90118949808882
20,25.570646386910752
20,21.470340832042883
20,21.924300873590358
20,26.363298948371085
20,22.000093252732068
20,23.848326126621075
20,21.53613479063183
20,20.128990953172078
20,24.09163478889135
20,23.84805342438226
20,19.29751381136703
20,23.41125990792968
20,22.118012091495395
20,23.66819545571666
20,18.966490343831648
20,22.155872803412798
20,23.0684608299039
20,27.368522039629678
20,24.74778181412786
20,21.467843034969423
20,20.690973380589092
20,19.776761770181068
20,27.355140351532267
20,21.69215433417829
20,16.628354439799338
20,23.085390075437054
20,22.202226839938348
20,23.15178841094769
20,28.016756413194493
20,19.27540982543096
20,24.928279305550554
20,22.804693311757944
20,19.561547783687022
20,24.027429973922455
20,17.364685137502764
20,23.339247479723497
20,19.465784148842708
20,23.836112114210774
20,21.277571228669647
20,23.258604062082817
20,19.784461449004247
20,20.34517846138151
20,20.33864172178352
20,23.106607180015693
20,21.101017661860467
20,26.729892102134993
20,20.047840217352547
20,26.152217452321622
20,23.397597099551817
20,17.7844765238461
20,20.121880942659836
20,22.130176742611066
20,23.28734370358676
20,25.255678427231125
20,21.29327558871223
20,23.40009195129634
20,19.88563618034387
20,22.61124864437085
20,23.447761663028196
20,23.134522216718363
20,18.824855847321064
20,23.277085559591765
20,23.621456515868257
20,21.255610924016594
20,24.42996616037451
20,19.709792955109716
20,20.34624282265442
20,25.177071970969003
20,27.543932387441906
20,20.580061619226072
20,22.05849171402657
20,18.41126490382413
20,23.32186237720112
20,23.908239474366468
20,21.91680939332932
20,22.93840590456486
20,21.653550564118298
20,25.6138338674865
20,22.283194100119363
20,22.36168577370042
20,24.260865319783157
20,17.09075882564072
20,24.00426455192538
20,21.67197526404452
20,22.652716503260923
20,22.672470086886776
20,20.715911517146253
20,23.362511082743758
20,24.354216173506412
20,21.51108880200009
20,20.6197714040731
20,24.859989085798443
20,27.240249675512374
20,26.069160258994824
20,23.582374815781982
20,21.894645124813987
20,19.652680469271793
20,19.702784983154444
20,21.214757508302284
20,19.45786572826362
20,18.726855258637983
20,24.410744397502413
20,20.869163309417036
20,23.248488124138902
20,25.65163336843962
20,20.091609928583683
20,20.840281069840664
20,24.11901566958641
20,18.251391596429244
20,24.15654023958833
20,21.75133178426302
20,25.190775758504174
20,18.097963548338697
20,19.58214622560582
20,20.588359611456653
20,17.219419051023085
20,22.83738853371604
20,19.889566618905455
20,19.28950077972693
20,18.149310894803953
20,22.15058708202272
20,21.60717638395568
20,24.803157874327457
20,20.12635536984979
20,23.366015230822764
20,24.196198744391925
20,20.331422440970766
20,22.698984536915184
20,19.338847389766677
20,25.8912517450348
20,26.07956796927172
20,22.27695663407342
20,20.4677552926754
20,20.524717538063616
20,18.764857034995295
20,23.081506680690264
20,22.677838652880688
20,22.35834271950677
20,16.994823663435376
20,19.548689645645183
20,21.207084648058313
20,25.386291958663215
20,22.283371923206616
20,22.412362638068153
20,22.879286676245027
20,21.17664652014173
20,21.034465827944235
20,24.938077305701977
20,24.749992833608328
20,25.006520461504902
20,16.98819326371661
20,21.432587101130075
20,23.70531850108385
20,21.955022893964216
20,23.63620938690756
20,23.136514271647673
20,20.688489713893038
20,27.2865052178475
20,23.14389915868117
20,23.269757740165314
20,23.69315249133843
20,24.38054803518729
20,24.042368417351813
20,18.878978125643947
20,20.26954605554613
20,22.179146099965074
20,24.604440846238553
20,25.24290482884044
20,19.796612815826613
20,19.69279840895575
20,22.622713856008744
20,22.60822522928029
20,22.634669210670957
20,22.021702745306598
20,24.083682868712497
20,25.823682414284782
20,21.53633882435703
20,22.61071202498888
20,22.720868669535005
20,22.761401195946263
20,23.904583806663478
20,20.163038497637285
20,21.39454785306802
20,21.370735153315827
20,25.01642670438647
20,24.07344988119746
20,21.99927850887414
20,24.089687873751767
20,21.57983692300164
20,24.624648867987077
20,21.625972749663557
20,22.29363662192597
20,21.577504323043744
20,18.623642890666016
20,21.51322625870956
20,19.467562251055593
20,19.60828805196107
20,23.552707667572513
20,24.605100957154107
20,21.678724487143736
20,21.347600183774297
20,23.31397171629354
20,16.410569194648055
20,22.26001180307171
20,22.83277347963562
20,17.63417876464919
20,22.563699206692238
20,21.624112584546456
20,20.90310521560826
20,22.722342831216853
20,22.33144162875995
20,19.995781023582193
20,24.467931438945627
20,21.190147401008243
20,22.912711060898577
20,26.653837652276813
20,20.212652829378367
20,25.31216209830724
20,21.293369055279562
20,23.017732241455494
20,22.60102755514249
20,22.87321671859332
20,23.70422724934981
20,21.839772165589494
20,24.240448781518616
20,19.855285535600878
20,22.527318497277736
20,18.989679143666525
20,19.144157338239584
20,21.402338448059872
20,21.33672479021653
20,21.434749840284578
20,19.74569034822352
20,24.21421912258861
20,20.692809324232375
20,22.677046014976153
20,25.152435023259677
20,21.95475534323356
20,23.34574842845582
20,21.580721504237555
20,23.23572790507183
20,22.003581092815683
20,22.97546164810871
20,23.50765464603839
20,22.637009728685683
20,19.023067789879665
20,24.108943582447406
20,20.187935171701007
20,16.518831611237715
20,16.6630349651354
20,21.445481634480828
20,20.746214429668417
20,21.855383435685184
20,22.923419882659676
30,31.76212850178268
30,35.38684956397019
30,31.195320926201894
30,36.59498677707648
30,31.040128906216797
30,32.58563660438513
30,36.00271160828157
30,35.519219859455156
30,28.652555469589306
30,35.604856118312924
30,31.598575192844827
30,34.320849105440914
30,35.435347808545416
30,33.93334159298595
30,32.613225089707875
30,32.65308293949105
30,29.20868138520612
30,33.98740163133663
30,33.87027598883222
30,32.16819628775831
30,32.56118881604643
30,34.13347204497029
30,29.785463581788015
30,37.05887950850592
30,36.610218894353906
30,35.72530469516052
30,31.067604608794774
30,31.36890999787443
30,34.077579029249705
30,32.37427092216001
30,35.08945670047191
30,33.6307811347602
30,32.1812592167768
30,32.155251319883035
30,34.955205878000136
30,32.45168196396379
30,36.56155509168444
30,30.70266451145623
30,34.6936470476317
30,32.79672053273828
30,33.84629327275973
30,29.80402250195284
30,31.0258276305606
30,32.51620055226071
30,30.097324392021765
30,34.13695941541895
30,30.529965505125343
30,27.70473250635061
30,31.230777874273386
30,32.179243596741145
30,37.05857591138309
30,36.660843886548214
30,33.12816266126759
30,30.630561078463
30,27.54223255150384
30,28.95889147951484
30,29.58300404912098
30,31.30039038967375
30,34.256761042861655
30,30.571344571647533
30,31.766712154510728
30,33.06312348123509
30,30.656031911963794
30,30.12224316692415
30,33.71750818900147
30,34.72868617597422
30,32.06251836242819
30,35.03036374673368
30,32.21042291714475
30,27.429579081758448
30,30.715549326179353
30,31.568252846611617
30,32.668097509698285
30,34.41393664648451
30,32.049732597577275
30,29.74183538376385
30,30.32170942166237
30,31.12744791246777
30,30.021296247507912
30,31.156806071280407
30,34.494585242970125
30,33.32406414209048
30,30.963275630657762
30,30.959096106389197
30,32.65044360447715
30,27.929780515008193
30,31.80635437491022
30,33.98576495375575
30,28.34100266218141
30,32.748465969494546
30,29.61075800993136
30,32.19481899482388
30,32.45859872725608
30,32.06120846595744
30,32.21840956364681
30,36.09990863279461
30,31.902561924428564
30,37.00670574662357
30,35.52925703768685
30,30.897009603939573
30,30.81958399558296
30,29.876454674391056
30,35.14363816834683
30,29.60959243391968
30,33.45910596359161
30,31.229622690969272
30,32.30409185824172
30,33.48678593383046
30,29.150701872676592
30,31.776077917920723
30,34.363861050223235
30,34.42939500531344
30,31.26458241844786
30,28.467247114532633
30,31.499843997783238
30,34.22605800809611
30,32.1627933966646
30,33.74259218117139
30,35.61249215310359
30,28.49847372762418
30,32.14839964505681
30,34.789635719577205
30,33.56604508861032
30,26.75658239173526
30,29.13794729500427
30,33.051802247650095
30,37.693865415008666
30,35.66339137535687
30,37.12985461358093
30,32.97862944437145
30,30.8386220933341
30,30.452753237332015
30,31.61097666173343
30,35.58104195296295
30,29.10071014019377
30,26.882919898762136
30,30.925382579304515
30,29.8915907023719
30,29.75253412280362
30,33.52003713627651
30,33.05521464617331
30,33.078177708440734
30,34.16684352301192
30,32.743276323374275
30,38.49275671486884
30,36.60299681802602
30,35.01677024359873
30,29.848018820298233
30,32.52550270213356
30,33.886166988626904
30,30.482193551480727
30,28.154588221998868
30,36.91534056271686
30,27.62280616766079
30,30.21994795602608
30,35.19698462044929
30,32.7144390009155
30,35.94128899478698
30,30.42797285411637
30,32.00862087131414
30,31.017741497458935
30,29.21844739419798
30,30.239955760279702
30,28.86048244662575
30,37.61544624945721
30,31.21300201765977
30,33.537238141261206
30,31.772313264507794
30,33.41294713945912
30,30.729864417207143
30,29.968209894272313
30,32.28923634493535
30,28.931565046865536
30,33.7920368218346
30,33.18982229045377
30,29.750169570103576
30,29.89459513877891
30,31.798322519023706
30,28.081170019040506
30,34.76100253725486
30,34.7398072950743
30,28.669195948053588
30,35.32147832214457
30,23.75823708653581
30,28.219642211005507
30,30.343641494149725
30,33.0200051046177
30,30.697750420291253
30,33.76237929849232
30,34.556012738986574
30,29.705616368550064
30,29.18253133417297
30,30.92096408965711
30,32.222636785903894
30,34.437461600554336
30,34.107685212730246
30,34.976505426732416
30,28.47223601735675
30,32.92829551415391
30,29.49502037676582
30,32.61388312774789
30,37.09307051000236
30,28.391644853192307
30,32.99187135936879
30,35.33905653762614
30,35.85137849393428
30,32.78189870074621
30,30.338949410364176
30,26.837852273068428
30,32.12837334775734
30,31.51659682740824
30,36.579844986492596
30,34.835456027954926
30,36.1903428615182
30,31.59844339671578
30,31.444655583233743
30,29.411694845379728
30,29.598130735271113
30,31.679875922243625
30,31.245297148744083
30,33.89648650718467
30,31.79615714212459
30,34.01827553180974
30,32.97354989866518
30,38.682902221232084
30,34.49415572950883
30,31.954926226200314
30,31.77259035920881
30,34.393940015021215
30,29.580222293051108
30,32.92583690546705
30,31.901931492934597
30,30.313835198254978
30,35.244114724023596
30,31.531392247488665
30,32.65301853641499
30,27.777748392178246
30,33.11704531231701
30,34.35896241122848
30,33.90761347977775
30,30.6550893082259
30,33.841328310277014
30,29.049993074069384
30,31.779094067327378
30,34.622071868288124
30,36.422471425013
30,35.33129358542358
30,35.08831147455982
30,30.610567396766424
30,28.702508487820108
30,32.39084115456898
30,29.862327618717092
30,33.19128201910618
30,39.92979714717504
30,34.220006271605584
30,30.29884221323964
30,30.638435393099087
30,33.618486733107765
30,34.88388068086184
30,33.343232684995876
30,36.12953109909005
30,33.5709648926308
30,32.14715261398936
30,31.293533045184347
30,30.277024664097198
30,34.99697863511262
30,35.172665555199195
30,35.358309499739846
30,30.97260897279042
30,35.04668453153193
30,32.999240324667454
30,36.29987670004638
30,32.26765800675968
30,29.850440687240617
30,31.152358035924625
30,31.80427379153004
30,30.934986579613604
30,33.91584151966756
30,30.940698761769873
30,38.20363251531935
30,32.08360493355684
30,29.021951512504618
30,27.75484109179683
30,33.87429073140946
30,33.804351639949644
30,31.687025212043267
30,34.10056363480412
30,31.11603190756193
30,30.32593670840793
30,30.156938974859752
30,31.275040791467525
30,30.601849269802813
30,33.37589537688246
30,26.826245189879987
30,31.577623935989717
30,33.81087288761752
30,32.82115438461997
30,36.036144708165864
30,28.37922675530916
30,29.820345003065068
30,32.03341189764578
30,34.32736211903823
30,32.91476461255816
30,28.84032529302102
30,36.6415543853104
30,34.63202086070274
30,33.50616206201807
30,32.90760243419398
30,33.53716398413862
30,39.486354816771524
30,33.440478682335026
30,31.773613199370764
30,32.07096280111628
30,34.528257075000695
30,28.838467415355574
30,32.51748183036906
30,32.84561607226903
30,32.417936625451475
30,37.36307191155748
30,31.508669865788214
30,31.631861158582563
30,32.37897983612629
30,31.731628095572184
30,27.257446916534285
30,31.86298956049458
30,38.09595088289698
30,35.32416873130435
30,31.7340021832521
30,34.41040623901501
30,32.451145554507
30,30.985269760704337
30,34.64295241106093
30,32.479721466376255
30,30.916008397240443
30,32.784980888264286
30,34.94760107561618
30,34.697080588918254
30,28.41682465762942
30,29.468654071390304
30,34.3782211271695
30,31.554749916060445
30,31.39061738317566
30,34.39880311278611
30,34.97089246732447
30,33.99068896636963
30,35.01118834488787
30,31.32854068118469
30,34.625994430748136
30,28.2168742765493
30,29.92762679818765
30,33.27208114221258
30,33.45131229665952
30,29.05933917362042
30,31.392198552787242
30,30.588115561866257
30,33.233297808783014
30,32.0849523007448
30,29.124080683744033
30,34.06912987316738
30,34.410230555720695
30,29.9507321966325
30,34.64696154401935
30,31.028066766250017
30,31.894930360497362
30,31.42765028374998
30,35.613827071333034
30,28.895183160267006
30,33.35468999813875
30,27.034585248119065
30,32.79384077542103
30,32.29204150763719
30,31.809911309051618
30,33.84275683154983
30,32.80261024539772
30,37.445602940084605
30,32.71728943538351
30,31.16018303644973
30,38.84291191623693
30,27.914228131630267
30,32.28772659769196
30,33.561028901407695
30,33.29826205212321
30,30.85545914028242
30,31.592066799118793
30,32.48961798300746
30,31.66498494933098
30,35.501816999557846
30,28.723545425699065
30,36.35151817367864
30,32.90887913719938
30,33.362354209603794
30,30.268194444079146
30,30.44531387341097
30,33.4175055520918
30,35.361957579693005
30,32.06913620043124
30,30.297714144518448
30,36.79497830119853
30,32.13881496311084
